2025-09-18 16:50:09 | INFO     | FixChain | serena_client:40 | [SERENA MCP] 🔍 Checking availability...
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:58 | [SERENA MCP] 🚀 Starting fix instructions sync
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:59 | [SERENA MCP] 📁 Target file: test_app/security_issues.py
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:60 | [SERENA MCP] 📝 Original code length: 161 chars
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:61 | [SERENA MCP] 📋 Instructions length: 50 chars
2025-09-18 17:05:34 | DEBUG    | FixChain | serena_client:62 | [SERENA MCP] 📋 Full instructions: Replace os.system with subprocess.run for security
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:118 | [SERENA MCP] ⚡ Starting async fix operation
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:121 | [SERENA MCP] 📋 Loading MCP config from .mcp.json
2025-09-18 17:05:34 | DEBUG    | FixChain | serena_client:126 | [SERENA MCP] 🔧 Config loaded: {'command': 'uvx', 'args': ['--from', 'git+https://github.com/oraios/serena', 'serena', 'start-mcp-server', '--project', '.', '--transport', 'stdio'], 'autoStart': True, 'transport': 'stdio', 'env': {'SERENA_LOG_LEVEL': 'info'}}
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:128 | [SERENA MCP] ✅ MCP client initialized
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:133 | [SERENA MCP] 🔒 Acquiring server start lock...
2025-09-18 17:05:34 | INFO     | FixChain | serena_client:137 | [SERENA MCP] 🚀 Starting MCP server...
2025-09-18 17:05:37 | INFO     | FixChain | serena_client:153 | [SERENA MCP] ✅ MCP server started successfully
2025-09-18 17:05:37 | INFO     | FixChain | serena_client:159 | [SERENA MCP] 🔍 Calling find_symbol tool for file: test_app/security_issues.py
2025-09-18 17:05:38 | DEBUG    | FixChain | serena_client:164 | [SERENA MCP] 📊 Tool call result: MCPResponse(success=True, result={'content': [{'type': 'text', 'text': '[]'}], 'structuredContent': {'result': '[]'}, 'isError': False}, error=None)
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:167 | [SERENA MCP] ✅ Found symbols in file
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:170 | [SERENA MCP] 🔧 Applying fix instructions...
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:216 | [SERENA MCP] 🔧 Starting fix application for: test_app/security_issues.py
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:231 | [SERENA MCP] 📝 Created temp file: temp_fixchain_8285.py
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:240 | [SERENA MCP] 💾 Stored fix instructions in memory
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:332 | [SERENA MCP] 🎯 Applying os.system fix pattern
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:335 | [SERENA MCP] 🔄 Applying regex: os\.system\(([^)]+)\) -> subprocess.run(shlex.split(\1), check=True)
2025-09-18 17:05:38 | DEBUG    | FixChain | serena_client:342 | [SERENA MCP] 🔄 Replace result: MCPResponse(success=True, result={'content': [{'type': 'text', 'text': 'OK'}], 'structuredContent': {'result': 'OK'}, 'isError': False}, error=None)
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:344 | [SERENA MCP] ✅ Applied regex replacement for os.system
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:349 | [SERENA MCP] 📦 Adding imports for subprocess replacement
2025-09-18 17:05:38 | ERROR    | FixChain | serena_client:301 | [SERENA MCP] ❌ Failed to add imports: 'list' object has no attribute 'split'
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:351 | [SERENA MCP] 📦 Import addition result: False
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:366 | [SERENA MCP] 📖 Reading modified file: temp_fixchain_8285.py
2025-09-18 17:05:38 | DEBUG    | FixChain | serena_client:371 | [SERENA MCP] 📖 Read result: MCPResponse(success=True, result={'content': [{'type': 'text', 'text': 'def vulnerable_function():\n    import os\n    user_input = input("Enter command: ")\n    subprocess.run(shlex.split(user_input), check=True)  # Command injection vulnerability\n    return "Done"'}], 'structuredContent': {'result': 'def vulnerable_function():\n    import os\n    user_input = input("Enter command: ")\n    subprocess.run(shlex.split(user_input), check=True)  # Command injection vulnerability\n    return "Done"'}, 'isError': False}, error=None)
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:374 | [SERENA MCP] ✅ Successfully read modified content, length: 1
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:246 | [SERENA MCP] ✅ Successfully applied pattern-based fixes
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:180 | [SERENA MCP] ✅ Successfully applied fixes with confidence: 0.90
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:68 | [SERENA MCP] ✅ Fix instructions completed - success: True
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:70 | [SERENA MCP] 📤 Response content length: 1 chars
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:71 | [SERENA MCP] 💡 Suggestions count: 1
2025-09-18 17:05:38 | INFO     | FixChain | serena_client:72 | [SERENA MCP] 🎯 Confidence: 0.90
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:40 | [SERENA MCP] 🔍 Checking availability...
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:45 | [SERENA MCP] ✅ Found Serena config file
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:55 | [EXECUTION FLOW] 🚀 Starting Serena fix application
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:56 | [EXECUTION FLOW] 📁 Target file: security_issues.py
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:57 | [EXECUTION FLOW] 📝 Instructions length: 50 chars
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:58 | [SERENA MCP] 🚀 Starting fix instructions sync
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:59 | [SERENA MCP] 📁 Target file: test_app/security_issues.py
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:60 | [SERENA MCP] 📝 Original code length: 161 chars
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:61 | [SERENA MCP] 📋 Instructions length: 50 chars
2025-09-18 17:06:11 | DEBUG    | FixChain | serena_client:62 | [SERENA MCP] 📋 Full instructions: Replace os.system with subprocess.run for security
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:118 | [SERENA MCP] ⚡ Starting async fix operation
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:121 | [SERENA MCP] 📋 Loading MCP config from .mcp.json
2025-09-18 17:06:11 | DEBUG    | FixChain | serena_client:126 | [SERENA MCP] 🔧 Config loaded: {'command': 'uvx', 'args': ['--from', 'git+https://github.com/oraios/serena', 'serena', 'start-mcp-server', '--project', '.', '--transport', 'stdio'], 'autoStart': True, 'transport': 'stdio', 'env': {'SERENA_LOG_LEVEL': 'info'}}
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:128 | [SERENA MCP] ✅ MCP client initialized
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:133 | [SERENA MCP] 🔒 Acquiring server start lock...
2025-09-18 17:06:11 | INFO     | FixChain | serena_client:137 | [SERENA MCP] 🚀 Starting MCP server...
2025-09-18 17:06:15 | INFO     | FixChain | serena_client:153 | [SERENA MCP] ✅ MCP server started successfully
2025-09-18 17:06:15 | INFO     | FixChain | serena_client:159 | [SERENA MCP] 🔍 Calling find_symbol tool for file: test_app/security_issues.py
2025-09-18 17:06:16 | DEBUG    | FixChain | serena_client:164 | [SERENA MCP] 📊 Tool call result: MCPResponse(success=True, result={'content': [{'type': 'text', 'text': '[]'}], 'structuredContent': {'result': '[]'}, 'isError': False}, error=None)
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:167 | [SERENA MCP] ✅ Found symbols in file
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:170 | [SERENA MCP] 🔧 Applying fix instructions...
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:216 | [SERENA MCP] 🔧 Starting fix application for: test_app/security_issues.py
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:231 | [SERENA MCP] 📝 Created temp file: temp_fixchain_2653.py
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:240 | [SERENA MCP] 💾 Stored fix instructions in memory
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:338 | [SERENA MCP] 🎯 Applying os.system fix pattern
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:341 | [SERENA MCP] 🔄 Applying regex: os\.system\(([^)]+)\) -> subprocess.run(shlex.split(\1), check=True)
2025-09-18 17:06:16 | DEBUG    | FixChain | serena_client:348 | [SERENA MCP] 🔄 Replace result: MCPResponse(success=True, result={'content': [{'type': 'text', 'text': 'OK'}], 'structuredContent': {'result': 'OK'}, 'isError': False}, error=None)
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:350 | [SERENA MCP] ✅ Applied regex replacement for os.system
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:355 | [SERENA MCP] 📦 Adding imports for subprocess replacement
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:357 | [SERENA MCP] 📦 Import addition result: True
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:372 | [SERENA MCP] 📖 Reading modified file: temp_fixchain_2653.py
2025-09-18 17:06:16 | DEBUG    | FixChain | serena_client:377 | [SERENA MCP] 📖 Read result: MCPResponse(success=True, result={'content': [{'type': 'text', 'text': 'import subprocess\nimport shlex\ndef vulnerable_function():\n    import os\n    user_input = input("Enter command: ")\n    subprocess.run(shlex.split(user_input), check=True)  # Command injection vulnerability\n    return "Done"'}], 'structuredContent': {'result': 'import subprocess\nimport shlex\ndef vulnerable_function():\n    import os\n    user_input = input("Enter command: ")\n    subprocess.run(shlex.split(user_input), check=True)  # Command injection vulnerability\n    return "Done"'}, 'isError': False}, error=None)
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:380 | [SERENA MCP] ✅ Successfully read modified content, length: 1
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:246 | [SERENA MCP] ✅ Successfully applied pattern-based fixes
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:180 | [SERENA MCP] ✅ Successfully applied fixes with confidence: 0.90
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:68 | [SERENA MCP] ✅ Fix instructions completed - success: True
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:70 | [SERENA MCP] 📤 Response content length: 1 chars
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:71 | [SERENA MCP] 💡 Suggestions count: 1
2025-09-18 17:06:16 | INFO     | FixChain | serena_client:72 | [SERENA MCP] 🎯 Confidence: 0.90
2025-09-18 17:22:31 | INFO     | FixChain | run_demo:46 | Project directory: Flask_App
2025-09-18 17:22:31 | INFO     | FixChain | service:33 | Max iterations: 2
2025-09-18 17:22:31 | INFO     | FixChain | service:34 | Scan directory: Flask_App
2025-09-18 17:22:31 | INFO     | FixChain | serena_client:40 | [SERENA MCP] 🔍 Checking availability...
2025-09-18 17:22:31 | INFO     | FixChain | serena_client:45 | [SERENA MCP] ✅ Found Serena config file
2025-09-18 17:22:31 | INFO     | FixChain | service:147 | ===== ITERATION 1/2 =====
2025-09-18 17:22:31 | INFO     | FixChain | bearer:30 | [EXECUTION FLOW] 🚀 Starting Bearer Scanner
2025-09-18 17:22:31 | INFO     | FixChain | bearer:31 | [EXECUTION FLOW] 📁 Target directory: Flask_App
2025-09-18 17:22:31 | INFO     | FixChain | bearer:33 | [BEARER SCAN] Starting Bearer security scan for directory: Flask_App
2025-09-18 17:22:31 | DEBUG    | FixChain | bearer:37 | [BEARER SCAN] Projects root: /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects
2025-09-18 17:22:31 | INFO     | FixChain | bearer:42 | [BEARER SCAN] Target project directory: /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects/Flask_App
2025-09-18 17:22:31 | INFO     | FixChain | bearer:53 | [BEARER SCAN] Output file will be: /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects/bearer_results/bearer_results_Flask_App.json
2025-09-18 17:22:31 | INFO     | FixChain | bearer:58 | [BEARER SCAN] Removed existing Bearer results file: /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects/bearer_results/bearer_results_Flask_App.json
2025-09-18 17:22:31 | INFO     | FixChain | bearer:74 | [BEARER SCAN] Running Bearer Docker scan with command: docker run --rm -v /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects/Flask_App:/scan -v /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects/bearer_results:/output bearer/bearer:latest scan /scan --format json --output /output/bearer_results_Flask_App.json --hide-progress-bar --skip-path node_modules,*.git,__pycache__,.venv,venv,dist,build
2025-09-18 17:22:31 | INFO     | FixChain | bearer:75 | [EXECUTION FLOW] ⚡ Executing Bearer security scan...
2025-09-18 17:22:31 | DEBUG    | FixChain | cli_service:44 | stdout: WARNING: The requested image's platform (linux/amd64) does not match the detected host platform (linux/arm64/v8) and no specific platform was requested
2025-09-18 17:22:33 | DEBUG    | FixChain | cli_service:44 | stdout: Analyzing codebase
2025-09-18 17:22:34 | DEBUG    | FixChain | cli_service:44 | stdout: You are running an outdated version of Bearer CLI, v1.51.0 is now available. You can find update instructions at https://docs.bearer.com/reference/installation/#updating-bearer
2025-09-18 17:22:34 | DEBUG    | FixChain | cli_service:44 | stdout: Loading rules
2025-09-18 17:22:35 | DEBUG    | FixChain | cli_service:44 | stdout: Scanning target /scan
2025-09-18 17:22:38 | DEBUG    | FixChain | cli_service:44 | stdout: Running Detectors
2025-09-18 17:22:38 | DEBUG    | FixChain | cli_service:44 | stdout: Generating dataflow
2025-09-18 17:22:38 | DEBUG    | FixChain | cli_service:44 | stdout: Evaluating rules
2025-09-18 17:22:40 | INFO     | FixChain | bearer:77 | [EXECUTION FLOW] ✅ Bearer scan completed - success: True
2025-09-18 17:22:40 | INFO     | FixChain | bearer:80 | [BEARER SCAN] Docker scan completed with success=True
2025-09-18 17:22:40 | INFO     | FixChain | bearer:97 | [BEARER SCAN] Reading Bearer results from: /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects/bearer_results/bearer_results_Flask_App.json
2025-09-18 17:22:40 | INFO     | FixChain | bearer:100 | [BEARER SCAN] Raw bearer response keys: ['critical', 'high', 'medium']
2025-09-18 17:22:40 | DEBUG    | FixChain | bearer:101 | [BEARER SCAN] Full bearer response: {'critical': [{'cwe_ids': ['502'], 'id': 'python_lang_avoid_pickle', 'title': 'Usage of unsafe Pickle libraries', 'description': "## Description\n\nUsing pickle, _pickle and cPickle can make your application vulnerable to unsafe code execution. This is because the deserialization logic of these libraries allows for arbitrary code execution. It is best practices to avoid these libraries and to use a safer serialization formats like JSON.\n\n## Remediations\n\n- **Do not** use pickle or its derivatives for deserialization wherever possible. These libraries are open to security vulnerabilities.\n- **Do** use recommended safer formats like JSON, Protocol Buffers (protobuf) and MessagePack.\n  ```python\n    import msgpack #MessagePack\n\n    data = {'key': 'value'}\n    packed_data = msgpack.packb(data)\n  ```\n\n## References\n\n- [OWASP Deserialization cheat sheet](https://cheatsheetseries.owasp.org/cheatsheets/Deserialization_Cheat_Sheet.html)\n", 'documentation_url': 'https://docs.bearer.com/reference/rules/python_lang_avoid_pickle', 'line_number': 126, 'full_filename': '/scan/app.py', 'filename': 'app.py', 'source': {'start': 126, 'end': 126, 'column': {'start': 15, 'end': 33}}, 'sink': {'start': 126, 'end': 126, 'column': {'start': 15, 'end': 33}, 'content': ''}, 'parent_line_number': 126, 'fingerprint': '97c590b3c24fe6d7133f6e4d3358ab50_0', 'old_fingerprint': '8bb356c83b0e034773397d92146c07da_0', 'code_extract': '        obj = pickle.loads(blob)'}, {'cwe_ids': ['319'], 'id': 'python_lang_insecure_http', 'title': 'Usage of insecure HTTP connection', 'description': '## Description\n\nYour application is at risk when it connects to APIs using insecure HTTP connections. This vulnerability occurs because HTTP lacks encryption, making data susceptible to interception and alteration. Always verify that your application exclusively uses HTTPS connections for enhanced security.\n\n## Remediations\n\n- **Do not** initiate connections using unsecured HTTP. This exposes your
2025-09-18 17:22:40 | INFO     | FixChain | bearer:119 | [BEARER CONVERT] Converting Bearer data to bugs format
2025-09-18 17:22:40 | INFO     | FixChain | bearer:127 | [BEARER CONVERT] Found 3 CRITICAL severity findings
2025-09-18 17:22:40 | INFO     | FixChain | bearer:127 | [BEARER CONVERT] Found 1 HIGH severity findings
2025-09-18 17:22:40 | INFO     | FixChain | bearer:127 | [BEARER CONVERT] Found 1 MEDIUM severity findings
2025-09-18 17:22:40 | INFO     | FixChain | bearer:132 | [BEARER CONVERT] Total findings collected: 5
2025-09-18 17:22:40 | DEBUG    | FixChain | bearer:133 | [BEARER CONVERT] Sample findings: [{'cwe_ids': ['502'], 'id': 'python_lang_avoid_pickle', 'title': 'Usage of unsafe Pickle libraries', 'description': "## Description\n\nUsing pickle, _pickle and cPickle can make your application vulnerable to unsafe code execution. This is because the deserialization logic of these libraries allows for arbitrary code execution. It is best practices to avoid these libraries and to use a safer serialization formats like JSON.\n\n## Remediations\n\n- **Do not** use pickle or its derivatives for des
2025-09-18 17:22:40 | INFO     | FixChain | bearer:170 | [BEARER CONVERT] ✅ Successfully converted 5 findings to bug format
2025-09-18 17:22:40 | INFO     | FixChain | bearer:172 | [BEARER CONVERT] Bug files: ['app.py']
2025-09-18 17:22:40 | INFO     | FixChain | bearer:104 | [BEARER SCAN] ✅ Found 5 Bearer security issues
2025-09-18 17:22:40 | INFO     | FixChain | bearer:106 | [BEARER SCAN] Sample bug: {'key': '97c590b3c24fe6d7133f6e4d3358ab50_0', 'id': 'python_lang_avoid_pickle', 'severity': 'CRITICAL', 'title': 'Usage of unsafe Pickle libraries', 'description': "## Description\n\nUsing pickle, _pickle and cPickle can make your application vulnerable to unsafe code execution. This is because the deserialization logic of these libraries allows for arbitrary code execution. It is best practices to avoid these libraries and to use a safer serialization formats like JSON.\n\n## Remediations\n\n- 
2025-09-18 17:22:40 | INFO     | FixChain | bearer:107 | [BEARER SCAN] Bug severities: ['CRITICAL', 'CRITICAL', 'CRITICAL', 'HIGH', 'MEDIUM']
2025-09-18 17:22:40 | DEBUG    | FixChain | service:155 | Bearer found: {'CRITICAL': 3, 'HIGH': 1, 'MEDIUM': 1, 'TOTAL': 5}
2025-09-18 17:22:40 | DEBUG    | FixChain | service:61 | Reading source code from directory: /Users/fahn040-174/Projects/Sprint 15/InnoLab/projects/Flask_App
2025-09-18 17:22:40 | DEBUG    | FixChain | service:73 | // File: app.py
import os
import re
import base64

2025-09-18 17:22:40 | INFO     | FixChain | analysis_service:45 | [EXECUTION FLOW] 🚀 Starting Dify Analysis
2025-09-18 17:22:40 | INFO     | FixChain | analysis_service:46 | [EXECUTION FLOW] 📊 Analyzing 5 bugs
2025-09-18 17:22:40 | DEBUG    | FixChain | rag_service:118 | POST http://localhost:8000/api/v1/scanner-rag/import with payload: [{'key': '97c590b3c24fe6d7133f6e4d3358ab50_0', 'id': 'python_lang_avoid_pickle', 'title': 'Usage of 
2025-09-18 17:22:44 | DEBUG    | FixChain | rag_service:118 | POST http://localhost:8000/api/v1/scanner-rag/import with payload: [{'key': '97c590b3c24fe6d7133f6e4d3358ab50_0', 'id': 'python_lang_avoid_pickle', 'title': 'Usage of 
2025-09-18 17:22:48 | DEBUG    | FixChain | rag_service:118 | POST http://localhost:8000/api/v1/scanner-rag/import with payload: [{'key': '97c590b3c24fe6d7133f6e4d3358ab50_0', 'id': 'python_lang_avoid_pickle', 'title': 'Usage of 
2025-09-18 17:22:51 | WARNING  | FixChain | analysis_service:63 | Initial upsert to Scanner RAG failed: Failed to import scanner signals: HTTP 500: Internal Server Error
2025-09-18 17:22:51 | DEBUG    | FixChain | analysis_service:146 | Processing Bearer report item for query: {'key': '97c590b3c24fe6d7133f6e4d3358ab50_0', 'id': 'python_lang_avoid_pickle', 'severity': 'CRITICAL', 'title': 'Usage of unsafe Pickle libraries', 'description': "## Description\n\nUsing pickle, _pi
2025-09-18 17:22:51 | DEBUG    | FixChain | analysis_service:146 | Processing Bearer report item for query: {'key': '2e018b6e4219d525e9e9f6283d2d8403_0', 'id': 'python_lang_insecure_http', 'severity': 'CRITICAL', 'title': 'Usage of insecure HTTP connection', 'description': '## Description\n\nYour applicatio
2025-09-18 17:22:51 | DEBUG    | FixChain | analysis_service:146 | Processing Bearer report item for query: {'key': 'e53489cd0e178da1ee96baee89aee95e_0', 'id': 'python_lang_jwt_verification_bypass', 'severity': 'CRITICAL', 'title': 'Missing signature verification of JWT', 'description': '## Description\n\nF
2025-09-18 17:22:51 | DEBUG    | FixChain | analysis_service:146 | Processing Bearer report item for query: {'key': '973982c3a3525d3706e7bd03aabb5970_0', 'id': 'python_lang_ssl_verification', 'severity': 'HIGH', 'title': 'Missing SSL certificate verification', 'description': '## Description\n\nMissing or op
2025-09-18 17:22:51 | DEBUG    | FixChain | analysis_service:146 | Processing Bearer report item for query: {'key': '65c9c2496677f21552e48b34c59791e4_0', 'id': 'python_lang_weak_hash_md5', 'severity': 'MEDIUM', 'title': 'Usage of weak hashing library (MDx)', 'description': "## Description\n\nUsing a weak ha
2025-09-18 17:22:51 | DEBUG    | FixChain | analysis_service:153 | Built scanner query: 97c590b3c24fe6d7133f6e4d3358ab50_0 | app.py | ['502'] | obj = pickle.loads(blob) | 2e018b6e4219d525e9e9f6283d2d8403_0 | ['319'] | requests.post("http://example.com/collect", json={"pwd": password}) | e53489cd0e178da1ee96baee89aee95e_0 | ['347'] | payload = jwt.decode(token, options={"verify_signature": False, "verify_aud": False}) | 973982c3a3525d3706e7bd03aabb5970_0 | ['295'] | r = requests.get(url, verify=False, timeout=2) | 65c9c2496677f21552e48b34c59791e4_0 | ['328'] | pwd_hash = hashlib.md5(password.encode()).hexdigest()
2025-09-18 17:22:51 | DEBUG    | FixChain | rag_service:118 | POST http://localhost:8000/api/v1/scanner-rag/search with payload: {'query': '97c590b3c24fe6d7133f6e4d3358ab50_0 | app.py | [\'502\'] | obj = pickle.loads(blob) | 2e01
2025-09-18 17:22:52 | DEBUG    | FixChain | rag_service:158 | Scanner search success response: {'query': '97c590b3c24fe6d7133f6e4d3358ab50_0 | app.py | [\'502\'] | obj = pickle.loads(blob) | 2e018b6e4219d525e9e9f6283d2d8403_0 | [\'319\'] | requests.post("http://example.com/collect", json={"pwd"
